latitude,longitude,altitude (m),improvementmarketvalue,marketvalueyear,noofstories,propertycountylandusecode,propertyzip,rowid,squarefeet,storytypestdcode,totalmarketvalue
40.609137,-73.929066,3.8,530000,2017,2,RR101,11234,2404C257-730B-E811-80C3-3863BB430E3F,3117,,725000
40.624692,-73.931537,4.6,394000,2017,2,RR101,11234,2406A357-730B-E811-80C3-3863BB430E3F,2100,,540000
40.608333,-73.930726,3.8,467000,2017,2,RR101,11234,2408C257-730B-E811-80C3-3863BB430E3F,1600,,606000
40.589454,-73.953828,6.9,400000,2017,2,RR101,11235,240BAA57-730B-E811-80C3-3863BB430E3F,4750,,707000
40.610705,-73.936302,4.2,525000,2017,2,RR101,11234,240DC957-730B-E811-80C3-3863BB430E3F,2000,,701000
40.630014,-73.930803,6.4,457000,2017,2,RR101,11234,2423C257-730B-E811-80C3-3863BB430E3F,2050,,580000
40.637738,-73.900909,4.6,272000,2017,2,RR101,11236,242AC257-730B-E811-80C3-3863BB430E3F,1600,,412000
40.647247,-73.894531,2.7,242000,2017,2,RR101,11236,2436D057-730B-E811-80C3-3863BB430E3F,1747,,397000
40.619422,-73.914462,2.8,372000,2017,1,RR101,11234,243CD057-730B-E811-80C3-3863BB430E3F,3040,,543000
40.61412,-73.90322,1.5,484000,2017,2,RR101,11234,2440DC57-730B-E811-80C3-3863BB430E3F,2600,,705000
40.608329,-73.934884,3.9,493000,2017,1,RR101,11234,2441D057-730B-E811-80C3-3863BB430E3F,2200,,651000
40.618511,-73.936308,5.5,388000,2017,1,RR101,11234,244CC457-730B-E811-80C3-3863BB430E3F,4000,,689000
40.623877,-73.928555,4.6,428000,2017,2.5,RR101,11234,2456C457-730B-E811-80C3-3863BB430E3F,2000,,583000
40.646431,-73.918031,6.7,153000,2017,2,RR101,11236,245C9957-730B-E811-80C3-3863BB430E3F,1600,,337000
40.610905,-73.905847,3.2,1121000,2017,2,RR101,11234,2464C457-730B-E811-80C3-3863BB430E3F,5025,,1485000
40.608356,-73.912488,2,340000,2017,2,RR101,11234,2468D757-730B-E811-80C3-3863BB430E3F,2100,,531000
40.580508,-73.948586,0.4,1419000,2017,1.5,RR101,11235,246FCB57-730B-E811-80C3-3863BB430E3F,6000,,2028000
40.578885,-73.940634,1.8,472000,2017,2,RR101,11235,247BC457-730B-E811-80C3-3863BB430E3F,2000,,723000
40.612895,-73.935872,4.8,466000,2017,2,RR101,11234,247CC457-730B-E811-80C3-3863BB430E3F,1573,,620000
40.630605,-73.932798,6.9,315000,2017,2,RR101,11234,2486A557-730B-E811-80C3-3863BB430E3F,2090,,467000
40.609067,-73.903605,3.7,732000,2017,1,RR101,11234,2490A057-730B-E811-80C3-3863BB430E3F,5392,,1060000
40.621208,-73.906084,2.7,450000,2017,1,RR101,11234,2495B857-730B-E811-80C3-3863BB430E3F,4400,,731000
40.612252,-73.922906,2.9,345000,2017,2,RR101,11234,24A1A057-730B-E811-80C3-3863BB430E3F,6000,,703000
40.614465,-73.911751,2.7,455000,2017,1,RR101,11234,24A6A057-730B-E811-80C3-3863BB430E3F,4500,,652000
40.630842,-73.925474,5.4,410000,2017,2,RR101,11234,24ADCB57-730B-E811-80C3-3863BB430E3F,2000,,557000
40.639201,-73.90876,4.3,556000,2017,1,RR101,11236,24B1BF57-730B-E811-80C3-3863BB430E3F,4000,,818000
40.61569,-73.925664,4.3,257000,2017,2,RR101,11234,24C5CB57-730B-E811-80C3-3863BB430E3F,2300,,453000
40.638704,-73.883532,2.4,451000,2017,2,RR101,11236,24C6BF57-730B-E811-80C3-3863BB430E3F,4000,,620000
40.589822,-73.950908,3.4,553000,2017,2,RR101,11235,24D0CB57-730B-E811-80C3-3863BB430E3F,2138,,747000
40.616369,-73.926315,4.4,326000,2017,2,RR101,11234,24D4CD57-730B-E811-80C3-3863BB430E3F,1800,,476000
40.60962,-73.926962,3.5,496000,2017,2,RR101,11234,24DCD957-730B-E811-80C3-3863BB430E3F,2000,,654000
40.61939,-73.901624,2.7,520000,2017,2,RR101,11234,24DFD957-730B-E811-80C3-3863BB430E3F,2717,,716000
40.615458,-73.920434,3,274000,2017,2,RR101,11234,24E0BF57-730B-E811-80C3-3863BB430E3F,2000,,442000
40.613687,-73.938126,5.4,511000,2017,2,RR101,11234,24E1CD57-730B-E811-80C3-3863BB430E3F,2856,,701000
40.608626,-73.906507,3.7,614000,2017,1,RR101,11234,24E4AE57-730B-E811-80C3-3863BB430E3F,5213,,930000
40.578405,-73.947542,0.7,1997000,2017,2.75,RR101,11235,24E7AE57-730B-E811-80C3-3863BB430E3F,6240,,2776000
40.615714,-73.922412,2.7,322000,2017,2,RR101,11234,24F2C157-730B-E811-80C3-3863BB430E3F,2233,,470000
40.648959,-73.919624,7.4,129000,2017,1,RR101,11236,24F9D457-730B-E811-80C3-3863BB430E3F,2217,,353000
40.621278,-73.915915,2.8,517000,2017,2,RR101,11234,24FAC157-730B-E811-80C3-3863BB430E3F,4800,,794000
40.615904,-73.904632,1.6,564000,2017,2,RR101,11234,251AB657-730B-E811-80C3-3863BB430E3F,2700,,770000
40.612982,-73.934823,4.8,466000,2017,2,RR101,11234,2524BD57-730B-E811-80C3-3863BB430E3F,1573,,607000
40.623103,-73.92947,4.6,351000,2017,2,RR101,11234,252ABD57-730B-E811-80C3-3863BB430E3F,2600,,556000
40.612895,-73.937517,5,567000,2017,2,RR101,11234,2544BD57-730B-E811-80C3-3863BB430E3F,2200,,753000
40.617112,-73.935458,5.4,500000,2017,2,RR101,11234,259FB357-730B-E811-80C3-3863BB430E3F,3276,,763000
40.609895,-73.935254,4,618000,2017,2,RR101,11234,25C59B57-730B-E811-80C3-3863BB430E3F,3336,,831000
40.617064,-73.926381,4.4,322000,2017,2,RR101,11234,25C6BA57-730B-E811-80C3-3863BB430E3F,2300,,463000
40.612697,-73.936173,4.7,496000,2017,2,RR101,11234,25CAB357-730B-E811-80C3-3863BB430E3F,1573,,650000
40.635455,-73.901649,3.6,237000,2017,2.5,RR101,11236,25CABA57-730B-E811-80C3-3863BB430E3F,4000,,460000
40.628274,-73.903339,1.3,414000,2017,2,RR101,11236,25CFB357-730B-E811-80C3-3863BB430E3F,1800,,564000
40.647995,-73.904949,5.9,265000,2017,2.5,RR101,11236,2606C257-730B-E811-80C3-3863BB430E3F,2500,,421000
40.634911,-73.895198,3,279000,2017,2,RR101,11236,2609C257-730B-E811-80C3-3863BB430E3F,2000,,404000
40.578082,-73.949464,0.9,1343000,2017,2.5,RR101,11235,260CC957-730B-E811-80C3-3863BB430E3F,6000,,1958000
40.61762,-73.922042,4.1,287000,2017,2,RR101,11234,2613C257-730B-E811-80C3-3863BB430E3F,1800,,421000
40.616043,-73.91898,3.3,250000,2017,1,RR101,11234,261AAA57-730B-E811-80C3-3863BB430E3F,2050,,389000
40.580982,-73.952453,0.9,2170000,2017,2.5,RR101,11235,261BDC57-730B-E811-80C3-3863BB430E3F,6240,,2795000
40.608015,-73.904575,3.7,716000,2017,2,RR101,11234,261DC257-730B-E811-80C3-3863BB430E3F,5125,,1086000
40.644826,-73.907518,6.4,283000,2017,2.5,RR101,11236,261FDC57-730B-E811-80C3-3863BB430E3F,2417,,431000
40.60485,-73.91256,0.5,560000,2017,1,RR101,11234,2621DC57-730B-E811-80C3-3863BB430E3F,4042,,891000
40.641545,-73.91083,5.8,401000,2017,2,RR101,11236,2625DC57-730B-E811-80C3-3863BB430E3F,1728,,521000
40.649847,-73.915571,7.8,178000,2017,1,RR101,11236,262FC957-730B-E811-80C3-3863BB430E3F,2300,,409000
40.63964,-73.883488,2,342000,2017,1,RR101,11236,2635D057-730B-E811-80C3-3863BB430E3F,4000,,511000
40.631788,-73.923552,4.6,187000,2017,1,RR101,11234,2657A557-730B-E811-80C3-3863BB430E3F,2000,,324000
40.620285,-73.916178,3.1,365000,2017,2,RR101,11234,2658D757-730B-E811-80C3-3863BB430E3F,2500,,485000
40.636128,-73.901462,4,186000,2017,1,RR101,11236,266EC457-730B-E811-80C3-3863BB430E3F,2675,,351000
40.589659,-73.9519,4,565000,2017,2,RR101,11235,2672C457-730B-E811-80C3-3863BB430E3F,1800,,733000
40.618221,-73.919154,3.8,423000,2017,1,RR101,11234,267DAC57-730B-E811-80C3-3863BB430E3F,5589,,661000
40.616579,-73.93245,4.3,455000,2017,2,RR101,11234,2681AC57-730B-E811-80C3-3863BB430E3F,2000,,621000
40.584948,-73.937752,2.5,243000,2017,1,RR101,11235,269BA057-730B-E811-80C3-3863BB430E3F,1400,,354000
40.651435,-73.916047,8.4,105000,2017,1,RR101,11236,269EBF57-730B-E811-80C3-3863BB430E3F,2192,,317000
40.638952,-73.890301,2.6,255000,2017,1,RR101,11236,26A5D257-730B-E811-80C3-3863BB430E3F,4000,,415000
40.616212,-73.923404,3.5,319000,2017,2,RR101,11234,26B7CB57-730B-E811-80C3-3863BB430E3F,2200,,494000
40.57794,-73.945188,1.5,2256000,2017,3,RR101,11235,26BAD957-730B-E811-80C3-3863BB430E3F,10000,,3197000
40.610508,-73.936834,4.3,497000,2017,2,RR101,11234,26BDBF57-730B-E811-80C3-3863BB430E3F,2000,,657000
40.612589,-73.906443,2.7,618000,2017,2.5,RR101,11234,26D5CD57-730B-E811-80C3-3863BB430E3F,4050,,964000
40.615568,-73.920445,3,360000,2017,2,RR101,11234,26DFD957-730B-E811-80C3-3863BB430E3F,2000,,528000
40.646063,-73.901462,4.3,164000,2017,1,RR101,11236,26E7A257-730B-E811-80C3-3863BB430E3F,1176,,259000
40.61736,-73.90485,2.4,407000,2017,1.75,RR101,11234,26EAA257-730B-E811-80C3-3863BB430E3F,4000,,626000
40.609483,-73.929933,4,501000,2017,2,RR101,11234,26F8C157-730B-E811-80C3-3863BB430E3F,2017,,656000
40.62855,-73.925092,4.6,318000,2017,2,RR101,11234,2708B657-730B-E811-80C3-3863BB430E3F,1817,,464000
40.628627,-73.932558,6.4,342000,2017,2,RR101,11234,270DAF57-730B-E811-80C3-3863BB430E3F,2293,,511000
40.608737,-73.925433,2.8,447000,2017,1,RR101,11234,272EBD57-730B-E811-80C3-3863BB430E3F,1900,,589000
40.579765,-73.94685,0.5,1519000,2017,1,RR101,11235,2735BD57-730B-E811-80C3-3863BB430E3F,5200,,2112000
40.610653,-73.9297,4.3,420000,2017,2,RR101,11234,2741BD57-730B-E811-80C3-3863BB430E3F,3000,,624000
40.644099,-73.888217,1.5,341000,2017,2,RR101,11236,2761A557-730B-E811-80C3-3863BB430E3F,2600,,501000
40.585008,-73.939904,4.3,424000,2017,2,RR101,11235,27BBBA57-730B-E811-80C3-3863BB430E3F,2065,,564000
40.579889,-73.939093,1.5,419000,2017,1,RR101,11235,27DD9B57-730B-E811-80C3-3863BB430E3F,2500,,676000
40.611666,-73.939353,4.8,598000,2017,2,RR101,11234,27DDB357-730B-E811-80C3-3863BB430E3F,2667,,842000
40.638747,-73.88633,2.1,293000,2017,2,RR101,11236,27E19B57-730B-E811-80C3-3863BB430E3F,2125,,421000
40.621584,-73.90407,2.7,529000,2017,2,RR101,11234,27F69B57-730B-E811-80C3-3863BB430E3F,2525,,701000
40.638954,-73.8969,4.4,192000,2017,1,RR101,11236,2802C257-730B-E811-80C3-3863BB430E3F,3500,,410000
40.606521,-73.902399,1.2,936000,2017,2,RR101,11234,280ED557-730B-E811-80C3-3863BB430E3F,4800,,1344000
40.590093,-73.951885,4.4,481000,2017,2,RR101,11235,2812D557-730B-E811-80C3-3863BB430E3F,1600,,625000
40.629065,-73.930052,6.1,360000,2017,1,RR101,11234,2816C957-730B-E811-80C3-3863BB430E3F,2225,,533000
40.606025,-73.903408,0.6,1019000,2017,1,RR101,11234,2820D557-730B-E811-80C3-3863BB430E3F,5200,,1498000
40.640067,-73.896114,4.1,184000,2017,1,RR101,11236,2820DC57-730B-E811-80C3-3863BB430E3F,2917,,365000
40.62099,-73.926804,4.9,307000,2017,2,RR101,11234,2821AA57-730B-E811-80C3-3863BB430E3F,2500,,471000
40.613168,-73.927902,4.1,419000,2017,2.5,RR101,11234,282BC257-730B-E811-80C3-3863BB430E3F,3500,,664000
40.613655,-73.944187,5.9,406000,2017,2,RR101,11234,2845AA57-730B-E811-80C3-3863BB430E3F,1991,,621000
40.637608,-73.885823,2.4,306000,2017,2,RR101,11236,2846D057-730B-E811-80C3-3863BB430E3F,2133,,435000
40.638497,-73.89059,2.7,295000,2017,1,RR101,11236,2853AA57-730B-E811-80C3-3863BB430E3F,4650,,494000
40.611813,-73.909268,2.4,469000,2017,1,RR101,11234,2854D057-730B-E811-80C3-3863BB430E3F,5200,,820000
40.607453,-73.928903,3.2,557000,2017,2,RR101,11234,28629957-730B-E811-80C3-3863BB430E3F,2375,,707000
40.61718,-73.93597,5.5,374000,2017,2,RR101,11234,2866C457-730B-E811-80C3-3863BB430E3F,2640,,625000
40.639242,-73.884951,2.1,360000,2017,2,RR101,11236,286DD757-730B-E811-80C3-3863BB430E3F,4000,,545000
40.630161,-73.890562,2.7,370000,2017,2,RR101,11236,2877CB57-730B-E811-80C3-3863BB430E3F,1883,,527000
40.626966,-73.931413,6,355000,2017,2,RR101,11234,2880CB57-730B-E811-80C3-3863BB430E3F,2500,,524000
40.61727,-73.929734,4.3,415000,2017,2.75,RR101,11234,2891A057-730B-E811-80C3-3863BB430E3F,4000,,619000
40.615178,-73.921411,2.7,322000,2017,2,RR101,11234,28A0B857-730B-E811-80C3-3863BB430E3F,2000,,490000
40.606,-73.931058,3.2,436000,2017,1,RR101,11234,28A8CB57-730B-E811-80C3-3863BB430E3F,2200,,569000
40.632226,-73.907225,1.1,279000,2017,2,RR101,11236,28C3BF57-730B-E811-80C3-3863BB430E3F,1600,,421000
40.586259,-73.95997,3.9,345000,2017,1,RR101,11235,28C4A057-730B-E811-80C3-3863BB430E3F,2667,,547000
40.579151,-73.965234,2.7,216000,2017,1,RR101,11235,28CACB57-730B-E811-80C3-3863BB430E3F,1350,,344000
40.589078,-73.948176,3,526000,2017,2,RR101,11235,28D0D957-730B-E811-80C3-3863BB430E3F,2500,,699000
40.615873,-73.920843,2.8,273000,2017,2,RR101,11234,28E8A257-730B-E811-80C3-3863BB430E3F,2000,,441000
40.61372,-73.929291,3.9,426000,2017,2,RR101,11234,28FDD457-730B-E811-80C3-3863BB430E3F,3000,,633000
40.608913,-73.931851,4.1,526000,2017,2,RR101,11234,2900AF57-730B-E811-80C3-3863BB430E3F,2017,,691000
40.631019,-73.922521,4.4,314000,2017,2,RR101,11234,2935B157-730B-E811-80C3-3863BB430E3F,1933,,444000
40.624296,-73.932436,4.6,400000,2017,2,RR101,11234,2943B157-730B-E811-80C3-3863BB430E3F,2000,,545000
40.617949,-73.933221,4.7,359000,2017,2,RR101,11234,2947BD57-730B-E811-80C3-3863BB430E3F,2000,,533000
40.614245,-73.932305,4.4,425000,2017,2,RR101,11234,2966BD57-730B-E811-80C3-3863BB430E3F,3000,,632000
40.578793,-73.93904,2.2,478000,2017,1,RR101,11235,2976A557-730B-E811-80C3-3863BB430E3F,2500,,853000
40.645898,-73.909221,6.9,359000,2017,2.5,RR101,11236,29CBB357-730B-E811-80C3-3863BB430E3F,2500,,562000
40.61096,-73.907782,2.7,428000,2017,2,RR101,11234,29D5BA57-730B-E811-80C3-3863BB430E3F,4150,,705000
40.620945,-73.904486,2.7,683000,2017,2,RR101,11234,29D6B357-730B-E811-80C3-3863BB430E3F,6000,,1215000
40.633539,-73.927564,5.6,239000,2017,1,RR101,11234,29ECAE57-730B-E811-80C3-3863BB430E3F,2150,,373000
40.619369,-73.905857,2.6,506000,2017,1.5,RR101,11234,2A01A357-730B-E811-80C3-3863BB430E3F,4000,,702000
40.608775,-73.903696,3.7,733000,2017,1,RR101,11234,2A09C957-730B-E811-80C3-3863BB430E3F,6542,,1142000
40.631926,-73.9203,4.2,236000,2017,2,RR101,11234,2A13C257-730B-E811-80C3-3863BB430E3F,2500,,392000
40.61228,-73.921807,2.7,305000,2017,2,RR101,11234,2A17D557-730B-E811-80C3-3863BB430E3F,2500,,508000
40.586414,-73.944984,3.5,428000,2017,2,RR101,11235,2A23C257-730B-E811-80C3-3863BB430E3F,1589,,558000
40.62314,-73.918797,4.2,343000,2017,2,RR101,11234,2A2DC257-730B-E811-80C3-3863BB430E3F,2000,,484000
40.632338,-73.931326,6.6,463000,2017,2,RR101,11234,2A429E57-730B-E811-80C3-3863BB430E3F,2167,,610000
40.634659,-73.932219,5.7,306000,2017,2,RR101,11234,2A56A557-730B-E811-80C3-3863BB430E3F,1600,,417000
40.643447,-73.887681,1.6,303000,2017,2,RR101,11236,2A59D757-730B-E811-80C3-3863BB430E3F,2283,,442000
40.591772,-73.945199,3.5,612000,2017,2,RR101,11235,2A619957-730B-E811-80C3-3863BB430E3F,2000,,789000
40.610932,-73.931077,4.3,574000,2017,2,RR101,11234,2A6ED757-730B-E811-80C3-3863BB430E3F,2000,,743000
40.610546,-73.929866,4.3,367000,2017,2,RR101,11234,2A77D757-730B-E811-80C3-3863BB430E3F,3000,,588000
40.616229,-73.918054,3.2,335000,2017,2,RR101,11234,2A7CA557-730B-E811-80C3-3863BB430E3F,1800,,485000
40.591623,-73.952883,6.4,682000,2017,1,RR101,11235,2A85C457-730B-E811-80C3-3863BB430E3F,3900,,974000
40.622754,-73.935474,4.6,351000,2017,2,RR101,11234,2A9ECB57-730B-E811-80C3-3863BB430E3F,2810,,596000
40.611241,-73.939359,4.6,507000,2017,2,RR101,11234,2AB2A057-730B-E811-80C3-3863BB430E3F,2000,,687000
40.605388,-73.905647,0.1,812000,2017,2,RR101,11234,2AB5A057-730B-E811-80C3-3863BB430E3F,4100,,1241000
40.609035,-73.902871,1.5,1344000,2017,3,RR101,11234,2ABED957-730B-E811-80C3-3863BB430E3F,8920,,2065000
40.605775,-73.902372,0.4,1359000,2017,3,RR101,11234,2AC1BF57-730B-E811-80C3-3863BB430E3F,3976,,1805000
40.63021,-73.92765,5.9,338000,2017,1,RR101,11234,2AC6CB57-730B-E811-80C3-3863BB430E3F,2300,,552000
40.614095,-73.934014,4.7,448000,2017,2,RR101,11234,2AD5CB57-730B-E811-80C3-3863BB430E3F,2380,,632000
40.620285,-73.930703,5.1,357000,2017,2,RR101,11234,2AD8AE57-730B-E811-80C3-3863BB430E3F,2500,,506000
40.620938,-73.922963,4.5,252000,2017,2,RR101,11234,2ADABF57-730B-E811-80C3-3863BB430E3F,2500,,420000
40.586113,-73.95857,3.1,199000,2017,1,RR101,11235,2ADACD57-730B-E811-80C3-3863BB430E3F,1500,,343000
40.584995,-73.936871,2.2,201000,2017,1,RR101,11235,2ADBCD57-730B-E811-80C3-3863BB430E3F,1320,,308000
40.625025,-73.927231,4.6,331000,2017,1,RR101,11234,2AE4AE57-730B-E811-80C3-3863BB430E3F,3500,,588000
40.620598,-73.928787,5,384000,2017,2,RR101,11234,2AE8CD57-730B-E811-80C3-3863BB430E3F,2000,,518000
40.636031,-73.925884,4.5,327000,2017,2,RR101,11234,2AEBA257-730B-E811-80C3-3863BB430E3F,2000,,481000
40.60577,-73.930801,3.1,417000,2017,1,RR101,11234,2AF8C157-730B-E811-80C3-3863BB430E3F,2200,,550000
40.620285,-73.92673,4.9,322000,2017,2,RR101,11234,2B00AF57-730B-E811-80C3-3863BB430E3F,2000,,462000
40.63021,-73.889598,2.7,240000,2017,2,RR101,11236,2B05AF57-730B-E811-80C3-3863BB430E3F,2500,,455000
40.580255,-73.943173,0.4,1350000,2017,1.5,RR101,11235,2B07B657-730B-E811-80C3-3863BB430E3F,5000,,1873000
40.634811,-73.89609,2.9,227000,2017,1,RR101,11236,2B0AB657-730B-E811-80C3-3863BB430E3F,9558,,570000
40.616202,-73.900774,2.1,450000,2017,1,RR101,11234,2B12C255-730B-E811-80C3-3863BB430E3F,4000,,644000
40.580693,-73.951449,0.7,1188000,2017,2.5,RR101,11235,2B28BD57-730B-E811-80C3-3863BB430E3F,6000,,1691000
40.610936,-73.934861,4.2,378000,2017,2,RR101,11234,2B38B157-730B-E811-80C3-3863BB430E3F,2200,,538000
40.634237,-73.892452,2.7,298000,2017,2,RR101,11236,2B70A557-730B-E811-80C3-3863BB430E3F,1918,,413000
40.640247,-73.890069,2.6,265000,2017,2,RR101,11236,2B7AA557-730B-E811-80C3-3863BB430E3F,2600,,409000
40.62335,-73.93461,4.6,342000,2017,2,RR101,11234,2BA8B357-730B-E811-80C3-3863BB430E3F,1833,,495000
40.611268,-73.90927,2.3,686000,2017,1,RR101,11234,2BD39B57-730B-E811-80C3-3863BB430E3F,4292,,987000
40.589439,-73.93583,2.7,294000,2017,2.5,RR101,11235,2BD4BA57-730B-E811-80C3-3863BB430E3F,7800,,762000
40.584732,-73.939959,3,368000,2017,1,RR101,11235,2BD7BA57-730B-E811-80C3-3863BB430E3F,1716,,502000
40.607402,-73.927617,3,373000,2017,2.5,RR101,11234,2BDBBA57-730B-E811-80C3-3863BB430E3F,2167,,523000
40.588833,-73.958549,3.1,567000,2017,1,RR101,11235,2BEAAE57-730B-E811-80C3-3863BB430E3F,4800,,871000
40.641676,-73.894606,3.1,339000,2017,2,RR101,11236,2BF99B57-730B-E811-80C3-3863BB430E3F,5071,,620000
40.629032,-73.931635,6.4,357000,2017,2,RR101,11234,2BFC9B57-730B-E811-80C3-3863BB430E3F,2500,,528000
40.580366,-73.95534,2.8,339000,2017,2,RR101,11235,2BFD9B57-730B-E811-80C3-3863BB430E3F,1840,,603000
40.611395,-73.910187,2.4,459000,2017,2,RR101,11234,2C16D557-730B-E811-80C3-3863BB430E3F,1800,,609000
40.578836,-73.952986,2.4,726000,2017,2,RR101,11235,2C1CAF57-730B-E811-80C3-3863BB430E3F,4160,,1003000
40.608356,-73.906409,3.5,676000,2017,1,RR101,11234,2C1CC957-730B-E811-80C3-3863BB430E3F,5750,,1084000
40.615244,-73.928217,4.1,333000,2017,2,RR101,11234,2C219E57-730B-E811-80C3-3863BB430E3F,1850,,445000
40.613015,-73.908697,2.4,770000,2017,1,RR101,11234,2C25D557-730B-E811-80C3-3863BB430E3F,5100,,1083000
40.644883,-73.899511,4.6,199000,2017,2,RR101,11236,2C35D557-730B-E811-80C3-3863BB430E3F,1350,,363000
40.62816,-73.930771,6,401000,2017,2,RR101,11234,2C4FD057-730B-E811-80C3-3863BB430E3F,1900,,550000
40.590054,-73.963323,3.2,1034000,2017,2.5,RR101,11235,2C58B857-730B-E811-80C3-3863BB430E3F,6000,,1498000
40.617578,-73.9014,2.4,552000,2017,2,RR101,11234,2C5BD757-730B-E811-80C3-3863BB430E3F,4000,,846000
40.642967,-73.889411,2,329000,2017,2,RR101,11236,2C65C457-730B-E811-80C3-3863BB430E3F,3200,,530000
40.588709,-73.957591,3.1,419000,2017,2,RR101,11235,2C67D757-730B-E811-80C3-3863BB430E3F,1275,,537000
40.58577,-73.94476,4.2,486000,2017,2,RR101,11235,2C68C457-730B-E811-80C3-3863BB430E3F,2237,,641000
40.639656,-73.891126,2.9,270000,2017,2,RR101,11236,2C69C457-730B-E811-80C3-3863BB430E3F,2600,,375000
40.636813,-73.91744,4.5,189000,2017,2,RR101,11236,2C73AC57-730B-E811-80C3-3863BB430E3F,1800,,351000
40.619661,-73.902403,2.8,542000,2017,1,RR101,11234,2C76B857-730B-E811-80C3-3863BB430E3F,4000,,783000
40.622574,-73.918736,3.4,281000,2017,2,RR101,11234,2C7AB857-730B-E811-80C3-3863BB430E3F,1300,,376000
40.579073,-73.952093,2,2155000,2017,2.75,RR101,11235,2C7EC457-730B-E811-80C3-3863BB430E3F,6480,,2961000
40.641517,-73.890164,2.4,249000,2017,2,RR101,11236,2C84AC57-730B-E811-80C3-3863BB430E3F,2600,,395000
40.611143,-73.940008,4.6,482000,2017,2,RR101,11234,2C85B857-730B-E811-80C3-3863BB430E3F,2025,,687000
40.621991,-73.931248,4.6,347000,2017,2,RR101,11234,2C87B857-730B-E811-80C3-3863BB430E3F,2400,,475000
40.614629,-73.90801,2.8,292000,2017,1,RR101,11234,2C8AA557-730B-E811-80C3-3863BB430E3F,8280,,1026000
40.640851,-73.889418,2.4,262000,2017,2,RR101,11236,2C8ABF57-730B-E811-80C3-3863BB430E3F,2600,,406000
40.579485,-73.965356,2.5,224000,2017,1,RR101,11235,2C8EBF57-730B-E811-80C3-3863BB430E3F,1800,,369000
40.633748,-73.891146,2.7,225000,2017,2,RR101,11236,2C8FC457-730B-E811-80C3-3863BB430E3F,4000,,467000
40.644805,-73.906214,6.3,250000,2017,2.5,RR101,11236,2C93B857-730B-E811-80C3-3863BB430E3F,2500,,403000
40.615401,-73.922744,2.8,314000,2017,2,RR101,11234,2C96A057-730B-E811-80C3-3863BB430E3F,1800,,464000
40.613962,-73.903045,1.5,373000,2017,2,RR101,11234,2C9BBF57-730B-E811-80C3-3863BB430E3F,2483,,578000
40.623624,-73.929055,4.6,376000,2017,2,RR101,11234,2CA9A057-730B-E811-80C3-3863BB430E3F,2600,,533000
40.635526,-73.901728,3.6,195000,2017,1,RR101,11236,2CACA057-730B-E811-80C3-3863BB430E3F,2800,,368000
40.609183,-73.903941,4.4,729000,2017,1,RR101,11234,2CAEA057-730B-E811-80C3-3863BB430E3F,5500,,1066000
40.626254,-73.923409,4.5,327000,2017,2,RR101,11234,2CC1A057-730B-E811-80C3-3863BB430E3F,3000,,557000
40.626934,-73.933655,5.7,400000,2017,2,RR101,11234,2CC1BF57-730B-E811-80C3-3863BB430E3F,2000,,544000
40.621974,-73.930245,4.6,378000,2017,2,RR101,11234,2CD3D957-730B-E811-80C3-3863BB430E3F,2250,,541000
40.611223,-73.934103,4.3,368000,2017,2,RR101,11234,2CDCAE57-730B-E811-80C3-3863BB430E3F,1870,,540000
40.619947,-73.902243,2.7,568000,2017,1,RR101,11234,2CDDCB57-730B-E811-80C3-3863BB430E3F,6000,,901000
40.608893,-73.908308,2.4,659000,2017,1,RR101,11234,2CDEAE57-730B-E811-80C3-3863BB430E3F,4000,,961000
40.616816,-73.940177,6.2,481000,2017,2,RR101,11234,2CE6A257-730B-E811-80C3-3863BB430E3F,2100,,664000
40.607098,-73.915875,1.7,504000,2017,2,RR101,11234,2CE8AE57-730B-E811-80C3-3863BB430E3F,2325,,721000
40.610259,-73.912262,2.4,377000,2017,2,RR101,11234,2CEBCD57-730B-E811-80C3-3863BB430E3F,2100,,609000
40.577614,-73.949933,1,1485000,2017,2,RR101,11235,2CEECD57-730B-E811-80C3-3863BB430E3F,4160,,1956000
40.63259,-73.92226,4.3,251000,2017,2,RR101,11234,2D07AF57-730B-E811-80C3-3863BB430E3F,1800,,363000
40.608469,-73.93504,3.9,460000,2017,1,RR101,11234,2D22BD57-730B-E811-80C3-3863BB430E3F,2200,,623000
40.616114,-73.933161,4.5,537000,2017,2,RR101,11234,2D31B157-730B-E811-80C3-3863BB430E3F,2667,,739000
40.616287,-73.923779,3.7,288000,2017,2,RR101,11234,2D3FB157-730B-E811-80C3-3863BB430E3F,2933,,497000
40.632165,-73.893371,2.7,244000,2017,2,RR101,11236,2D57B157-730B-E811-80C3-3863BB430E3F,2079,,420000
40.624437,-73.929561,4.6,399000,2017,2,RR101,11234,2D6D9957-730B-E811-80C3-3863BB430E3F,2100,,551000
40.606708,-73.912694,1.2,329000,2017,2,RR101,11234,2D95B357-730B-E811-80C3-3863BB430E3F,2600,,594000
40.651451,-73.915591,8.3,117000,2017,1,RR101,11236,2D9CB357-730B-E811-80C3-3863BB430E3F,2175,,340000
